GEOID,population
12009069802,4535.0
12009069903,2852.0
12009069904,5577.0
12009069905,0.0
12009069906,1724.0
12009069907,2742.0
12009071100,4214.0
12009071201,7651.0
12009071202,1743.0
12009071203,4117.0
12009071204,127.0
12009071205,5718.0
12009071335,5234.0
12009071337,7626.0
12009071339,8257.0
12009071341,5508.0
12009071342,4404.0
12009071343,5327.0
12009071344,5103.0
12009071345,7090.0
12009071346,7346.0
12009071347,6661.0
12009071348,7595.0
12009071349,4944.0
12009071350,4987.0
12009071351,3635.0
12009071352,3925.0
12009071353,3294.0
12009071354,5985.0
12009071401,1379.0
12009071402,2001.0
12009071500,2446.0
12009071601,1812.0
12009071602,2417.0
12009071700,5435.0
12009980000,0.0
12009980100,0.0
12009990000,0.0
12011010102,2806.0
12011010103,3506.0
12011010104,2203.0
12011010201,2972.0
12011010202,3992.0
12011010304,3831.0
12011010305,5219.0
12011010306,2730.0
12011010307,5467.0
12011010308,5378.0
12011010401,5007.0
12011010402,3836.0
12011010403,4705.0
12011010405,7849.0
12011010406,4956.0
12011010407,5731.0
12011010502,3352.0
12011010503,22085.0
12011010504,5506.0
12011010601,8666.0
12011010603,5338.0
12011010604,4414.0
12011010605,7713.0
12011010606,7437.0
12011010609,5034.0
12011010610,7763.0
12011010611,3623.0
12011010612,6764.0
12011010613,2875.0
12011010614,2479.0
12011010615,4856.0
12011010701,5950.0
12011010702,10869.0
12011010800,8691.0
12011010901,2246.0
12011010902,3408.0
12011011000,2011.0
12011020101,8402.0
12011020103,4844.0
12011020104,2875.0
12011020204,6556.0
12011020205,6484.0
12011020206,4548.0
12011020209,2304.0
12011020210,6262.0
12011020211,2652.0
12011020212,3893.0
12011020213,3844.0
12011020214,2648.0
12011020302,9356.0
12011020308,6716.0
12011020309,6341.0
12011020311,3284.0
12011020312,5374.0
12011020313,6224.0
12011020314,5747.0
12011020315,5724.0
12011020316,4140.0
12011020317,3285.0
12011020318,8764.0
12011020319,5768.0
12011020320,5202.0
12011020321,2374.0
12011020322,3925.0
12011020323,3851.0
12011020324,6933.0
12011020325,3787.0
12011020326,6156.0
12011020404,8984.0
12011020405,4925.0
12011020406,6624.0
12011020407,8492.0
12011020412,3142.0
12011020414,4572.0
12011020415,3936.0
12011020416,3855.0
12011020417,5483.0
12011020418,3351.0
12011020419,3932.0
12011020420,3313.0
12011020421,4297.0
12011020501,5305.0
12011020502,8143.0
12011030100,3930.0
12011030201,3830.0
12011030202,1338.0
12011030203,4731.0
12011030301,3594.0
12011030302,7910.0
12011030401,3379.0
12011030402,4581.0
12011030500,6201.0
12011030601,5196.0
12011030602,3590.0
12011030702,3462.0
12011030703,4718.0
12011030704,4274.0
12011030705,3709.0
12011030803,5621.0
12011030804,2800.0
12011030805,2395.0
12011030806,3901.0
12011030902,3537.0
12011030903,4294.0
12011030904,4190.0
12011031001,2433.0
12011031002,4680.0
12011031101,2034.0
12011031102,3410.0
12011031203,1372.0
12011031204,2886.0
12011031205,1503.0
12011031206,2818.0
12011031207,3645.0
12011040101,1267.0
12011040102,2635.0
12011040203,1552.0
12011040204,3027.0
12011040205,5079.0
12011040206,3288.0
12011040300,4383.0
12011040401,2347.0
12011040402,3038.0
12011040502,3711.0
12011040503,1652.0
12011040505,1287.0
12011040506,1958.0
12011040601,3347.0
12011040602,3013.0
12011040701,2808.0
12011040702,4093.0
12011040801,4837.0
12011040802,4639.0
12011040901,5305.0
12011040902,4836.0
12011041000,2847.0
12011041100,4881.0
12011041200,5103.0
12011041300,8617.0
12011041400,3708.0
12011041500,4345.0
12011041601,3136.0
12011041602,4266.0
12011041700,4142.0
12011041801,1875.0
12011041802,3706.0
12011041900,3035.0
12011042000,2558.0
12011042100,2284.0
12011042200,2487.0
12011042301,3980.0
12011042302,1295.0
12011042400,1518.0
12011042501,3586.0
12011042502,5710.0
12011042601,3147.0
12011042602,2543.0
12011042700,5562.0
12011042801,4738.0
12011042802,2114.0
12011042900,9671.0
12011043001,1799.0
12011043002,6627.0
12011043100,4972.0
12011043301,4673.0
12011043302,2104.0
12011050100,4363.0
12011050204,5632.0
12011050205,2701.0
12011050206,5098.0
12011050207,6833.0
12011050208,4217.0
12011050301,8976.0
12011050306,6073.0
12011050308,3263.0
12011050309,3051.0
12011050311,3757.0
12011050312,2698.0
12011050313,4310.0
12011050314,3481.0
12011050315,2288.0
12011050316,1799.0
12011050401,4477.0
12011050402,4761.0
12011050501,3247.0
12011050502,4986.0
12011050601,3449.0
12011050602,3341.0
12011050701,3601.0
12011050702,7063.0
12011050800,5763.0
12011050900,5079.0
12011051001,3530.0
12011051002,2924.0
12011060105,6713.0
12011060107,4906.0
12011060109,4020.0
12011060111,7122.0
12011060113,6747.0
12011060114,6891.0
12011060115,7008.0
12011060116,6580.0
12011060117,6869.0
12011060118,5272.0
12011060119,7267.0
12011060120,7727.0
12011060121,5309.0
12011060122,6571.0
12011060123,3588.0
12011060124,5615.0
12011060125,2247.0
12011060126,5254.0
12011060127,3049.0
12011060128,6666.0
12011060129,2230.0
12011060130,5527.0
12011060203,6852.0
12011060206,5026.0
12011060207,4525.0
12011060208,6609.0
12011060209,2594.0
12011060210,3205.0
12011060211,4384.0
12011060212,3368.0
12011060214,2881.0
12011060215,2305.0
12011060302,7640.0
12011060303,6675.0
12011060304,3399.0
12011060305,1892.0
12011060306,1936.0
12011060401,4797.0
12011060402,7504.0
12011060404,2479.0
12011060405,3028.0
12011060501,6622.0
12011060503,4595.0
12011060504,4331.0
12011060505,4545.0
12011060603,4927.0
12011060605,4464.0
12011060606,5232.0
12011060607,3107.0
12011060608,7941.0
12011060609,3511.0
12011060700,3227.0
12011060801,1409.0
12011060802,5957.0
12011060900,4073.0
12011061001,6841.0
12011061003,3329.0
12011061004,6283.0
12011061100,8670.0
12011070102,1457.0
12011070103,5579.0
12011070104,5751.0
12011070204,5771.0
12011070205,6303.0
12011070208,7535.0
12011070209,4730.0
12011070210,3595.0
12011070211,5476.0
12011070212,3589.0
12011070213,3375.0
12011070304,8153.0
12011070306,7916.0
12011070310,4370.0
12011070311,5846.0
12011070312,6838.0
12011070314,5380.0
12011070315,4778.0
12011070316,5180.0
12011070318,6690.0
12011070319,3903.0
12011070320,8420.0
12011070321,3137.0
12011070323,3381.0
12011070324,5033.0
12011070325,4936.0
12011070326,6303.0
12011070327,5536.0
12011070328,1134.0
12011070329,2920.0
12011070330,3796.0
12011070331,8809.0
12011070401,6082.0
12011070402,3830.0
12011070403,5393.0
12011070404,3531.0
12011070405,5474.0
12011070501,5355.0
12011070503,6507.0
12011070504,5515.0
12011070601,5050.0
12011070602,7153.0
12011080102,4014.0
12011080103,1346.0
12011080104,2164.0
12011080105,3184.0
12011080200,1111.0
12011080402,3339.0
12011080403,6182.0
12011080405,3070.0
12011080406,6023.0
12011080500,8332.0
12011090102,1870.0
12011090103,1534.0
12011090104,3015.0
12011090200,3933.0
12011090301,2550.0
12011090303,1880.0
12011090304,4567.0
12011090401,4216.0
12011090403,4340.0
12011090404,4507.0
12011090502,6884.0
12011090503,2535.0
12011090504,3332.0
12011090601,2850.0
12011090602,7979.0
12011090700,8145.0
12011090801,3670.0
12011090802,4557.0
12011090900,5464.0
12011091000,4410.0
12011091100,7251.0
12011091201,6137.0
12011091202,4653.0
12011091300,4322.0
12011091400,6314.0
12011091500,6278.0
12011091601,3112.0
12011091602,3051.0
12011091701,4480.0
12011091702,4894.0
12011091802,3376.0
12011091803,4937.0
12011091804,2077.0
12011091901,4376.0
12011091903,2258.0
12011091904,2055.0
12011092000,3793.0
12011100103,3432.0
12011100104,3025.0
12011100105,2887.0
12011100106,3120.0
12011100107,1775.0
12011100108,2498.0
12011100201,2109.0
12011100203,3009.0
12011100204,2722.0
12011100301,4777.0
12011100302,2054.0
12011100400,6277.0
12011100501,1225.0
12011100502,4277.0
12011100600,5415.0
12011100700,5804.0
12011100801,4627.0
12011100803,3414.0
12011100804,4527.0
12011110100,7356.0
12011110301,6330.0
12011110303,4604.0
12011110307,6086.0
12011110308,6840.0
12011110309,7486.0
12011110311,6934.0
12011110312,6988.0
12011110313,5494.0
12011110319,6664.0
12011110321,5597.0
12011110323,7512.0
12011110326,4607.0
12011110327,5800.0
12011110328,5919.0
12011110330,3683.0
12011110332,5732.0
12011110333,6604.0
12011110334,3711.0
12011110337,7988.0
12011110338,3525.0
12011110339,4521.0
12011110341,3883.0
12011110344,3661.0
12011110345,4439.0
12011110346,4032.0
12011110347,5588.0
12011110348,5036.0
12011110349,3536.0
12011110350,2920.0
12011110351,3599.0
12011110352,2857.0
12011110353,6190.0
12011110354,5820.0
12011110355,5131.0
12011110356,3907.0
12011110357,8034.0
12011110358,6337.0
12011110359,5666.0
12011110360,5441.0
12011110361,10119.0
12011110362,6603.0
12011110363,3673.0
12011110364,6710.0
12011110365,6704.0
12011110366,5554.0
12011110367,5583.0
12011110368,3112.0
12011110402,6213.0
12011110403,4668.0
12011110404,6769.0
12011110501,3765.0
12011110502,5667.0
12011110600,5422.0
12011980000,0.0
12011990000,0.0
12013010100,2310.0
12013010200,4155.0
12013010301,3706.0
12013010302,3692.0
12015010100,4817.0
12015010200,4695.0
12015010301,3411.0
12015010302,4805.0
12015010401,3132.0
12015010402,2413.0
12015010405,6916.0
12015010503,3853.0
12015010504,2347.0
12015010505,4610.0
12015010506,2340.0
12015020101,7498.0
12015020103,5849.0
12015020104,2878.0
12015020203,4375.0
12015020204,3781.0
12015020205,4822.0
12015020206,3053.0
12015020301,6267.0
12015020302,4835.0
12015020303,5169.0
12015020401,4053.0
12015020402,6652.0
12015020501,4598.0
12015020502,1669.0
12015020601,2808.0
12015020602,4024.0
12015020700,4331.0
12015020800,4901.0
12015020900,7121.0
12015021001,1814.0
12015021002,3370.0
12015021003,3968.0
12015030101,3252.0
12015030102,3685.0
12015030201,4861.0
12015030202,2924.0
12015030301,3075.0
12015030302,3608.0
12015030401,1985.0
12015030402,2326.0
12015030501,5615.0
12015030504,1107.0
12015030505,5475.0
12015030506,3412.0
12015030507,2337.0
12015990000,0.0
12017450103,4067.0
12017450104,2718.0
12017450105,2227.0
12017450106,2858.0
12017450201,3880.0
12017450202,6356.0
12017450305,3121.0
12017450306,3015.0
12017450307,5014.0
12017450308,6022.0
12017450309,6266.0
12017450310,3628.0
12017450401,3000.0
12017450402,3648.0
12017450501,1914.0
12017450502,2895.0
12017450601,4817.0
12017450602,5066.0
12017450703,4861.0
12017450704,4010.0
12017450705,5097.0
12017450706,2543.0
12017450800,4370.0
12017450901,2987.0
12017450902,2481.0
12017451001,2363.0
12017451002,3588.0
12017451101,2648.0
12017451103,3264.0
12017451104,3165.0
12017451200,3940.0
12017451300,3079.0
12017451400,5986.0
12017451501,3156.0
12017451502,6274.0
12017451603,2118.0
12017451604,3829.0
12017451605,3294.0
12017451606,4557.0
12017451701,1495.0
12017451702,2271.0
12017990000,0.0
12019030103,5565.0
12019030104,3774.0
12019030105,3789.0
12019030106,4740.0
12019030204,7821.0
12019030205,14395.0
12019030206,8332.0
12019030207,8742.0
12019030208,2892.0
12019030209,4375.0
12019030210,4813.0
12019030303,2905.0
12019030304,4556.0
12019030305,5500.0
12019030306,3246.0
12019030400,2528.0
12019030500,2566.0
12019030600,4440.0
12019030701,7782.0
12019030704,5876.0
12019030705,6363.0
12019030706,3378.0
12019030707,7217.0
12019030708,5145.0
12019030801,5553.0
12019030802,6668.0
12019030903,4167.0
12019030904,7199.0
12019030905,5474.0
12019030906,4191.0
12019031101,2749.0
12019031104,4448.0
12019031105,1750.0
12019031108,1356.0
12019031109,3218.0
12019031110,4503.0
12019031201,2830.0
12019031202,8587.0
12019031203,5045.0
12019031301,2037.0
12019031302,3477.0
12019031303,3255.0
12019031400,5918.0
12019031500,2802.0
12019980000,341.0
12021000101,1242.0
12021000102,1522.0
12021000200,2142.0
12021000301,3097.0
12021000302,1485.0
12021000401,2067.0
12021000402,1986.0
12021000500,1575.0
12021000600,1061.0
12021000700,1498.0
12021010102,6437.0
12021010107,4330.0
12021010108,3164.0
12021010109,1562.0
12021010110,4419.0
12021010111,2229.0
12021010112,2237.0
12021010113,2216.0
12021010114,1711.0
12021010205,2586.0
12021010208,3001.0
12021010209,2584.0
12021010210,2955.0
12021010211,2230.0
12021010213,4566.0
12021010215,3118.0
12021010216,3335.0
12021010217,2709.0
12021010300,3915.0
12021010401,4017.0
12021010408,3826.0
12021010411,8218.0
12021010416,6399.0
12021010419,4249.0
12021010420,7401.0
12021010421,5530.0
12021010422,3873.0
12021010423,7133.0
12021010424,5507.0
12021010425,2923.0
12021010426,5940.0
12021010427,1366.0
12021010428,8806.0
12021010429,2153.0
12021010430,4224.0
12021010431,2119.0
12021010432,3442.0
12021010433,1968.0
12021010434,5766.0
12021010435,4799.0
12021010436,7715.0
12021010437,2590.0
12021010438,4379.0
12021010508,4127.0
12021010511,4017.0
12021010512,2608.0
12021010513,2730.0
12021010514,2708.0
12021010515,2130.0
12021010516,2011.0
12021010517,1319.0
12021010518,4111.0
12021010519,2773.0
12021010520,1795.0
12021010601,2467.0
12021010602,3092.0
12021010604,3432.0
12021010605,3211.0
12021010606,2421.0
12021010701,4669.0
12021010702,3559.0
12021010801,3530.0
12021010804,6384.0
12021010805,1997.0
12021010806,1589.0
12021010807,5469.0
12021010808,3977.0
12021010902,3568.0
12021010904,2208.0
12021010905,2609.0
12021010906,1441.0
12021010907,2935.0
12021011003,3336.0
12021011103,2022.0
12021011107,1171.0
12021011108,6552.0
12021011109,1965.0
12021011110,1305.0
12021011111,2168.0
12021011112,1240.0
12021011113,1112.0
12021011114,2727.0
12021011204,4590.0
12021011205,3718.0
12021011206,6029.0
12021011207,2284.0
12021011208,5291.0
12021011209,6884.0
12021011210,2264.0
12021011211,5086.0
12021011212,4425.0
12021011213,4329.0
12021011214,4565.0
12021011303,4584.0
12021011304,2840.0
12021011305,3044.0
12021011306,4671.0
12021011400,4386.0
12021990000,0.0
12023110201,4521.0
12023110202,5834.0
12023110300,8316.0
12023110400,2431.0
12023110500,8326.0
12023110602,4981.0
12023110603,2481.0
12023110604,6062.0
12023110700,4800.0
12023110800,6240.0
12023110901,4753.0
12023110903,4516.0
12023110904,6004.0
12027010101,3628.0
12027010102,4597.0
12027010200,5801.0
12027010301,6431.0
12027010302,2213.0
12027010403,3359.0
12027010404,2884.0
12027010405,1472.0
12027010406,3642.0
12029970101,5266.0
12029970103,3730.0
12029970104,3690.0
12029970201,2097.0
12029970202,1918.0
12029990000,0.0
12031000101,2639.0
12031000102,3487.0
12031000200,2437.0
12031000300,2098.0
12031000600,5728.0
12031000700,4831.0
12031000800,2874.0
12031001000,4182.0
12031001100,2183.0
12031001200,1855.0
12031001300,3616.0
12031001401,3001.0
12031001402,2056.0
12031001500,4135.0
12031001600,1592.0
12031002101,3541.0
12031002102,2138.0
12031002200,4734.0
12031002300,1823.0
12031002400,1990.0
12031002501,3900.0
12031002502,3895.0
12031002600,3707.0
12031002701,3113.0
12031002702,4448.0
12031002801,4468.0
12031002802,5187.0
12031002901,3467.0
12031002902,4227.0
12031010101,9691.0
12031010104,5432.0
12031010105,2422.0
12031010106,5935.0
12031010107,4996.0
12031010202,3532.0
12031010203,7147.0
12031010204,3809.0
12031010301,7267.0
12031010305,7648.0
12031010306,1207.0
12031010307,2720.0
12031010308,5067.0
12031010401,3340.0
12031010402,4953.0
12031010501,4626.0
12031010502,3687.0
12031010503,8407.0
12031010601,3345.0
12031010602,2940.0
12031010700,5514.0
12031010800,5032.0
12031010900,3222.0
12031011000,3681.0
12031011100,3375.0
12031011200,2980.0
12031011300,3185.0
12031011400,2160.0
12031011500,4146.0
12031011600,3965.0
12031011700,2672.0
12031011800,3244.0
12031011901,8190.0
12031011903,5132.0
12031011904,3735.0
12031011905,6834.0
12031012000,5465.0
12031012100,2013.0
12031012201,3077.0
12031012202,5058.0
12031012300,3955.0
12031012400,2795.0
12031012500,3989.0
12031012601,3583.0
12031012602,6694.0
12031012702,6514.0
12031012703,6334.0
12031012704,5877.0
12031012800,7809.0
12031012900,2941.0
12031013000,2412.0
12031013100,2317.0
12031013200,2705.0
12031013301,3594.0
12031013302,4825.0
12031013402,5692.0
12031013403,3336.0
12031013404,3349.0
12031013502,3203.0
12031013504,5461.0
12031013522,4208.0
12031013523,4728.0
12031013524,4596.0
12031013525,5719.0
12031013526,8616.0
12031013723,10238.0
12031013728,5744.0
12031013729,5053.0
12031013730,4010.0
12031013731,3768.0
12031013732,5407.0
12031013733,5410.0
12031013800,4321.0
12031013901,5972.0
12031013902,4825.0
12031013904,4430.0
12031013905,4238.0
12031013906,4625.0
12031014001,4402.0
12031014002,2478.0
12031014101,4844.0
12031014103,2471.0
12031014104,1848.0
12031014203,4516.0
12031014204,5514.0
12031014205,2938.0
12031014206,1361.0
12031014311,4931.0
12031014312,5799.0
12031014328,6996.0
12031014329,3425.0
12031014330,4789.0
12031014331,5445.0
12031014333,3438.0
12031014334,5480.0
12031014335,8931.0
12031014336,6185.0
12031014338,5191.0
12031014339,3688.0
12031014340,5723.0
12031014341,3101.0
12031014342,4740.0
12031014343,7800.0
12031014344,4551.0
12031014408,4245.0
12031014413,5977.0
12031014414,5981.0
12031014415,4998.0
12031014416,5842.0
12031014417,7039.0
12031014418,1670.0
12031014419,6054.0
12031014420,4268.0
12031014421,5517.0
12031014422,2839.0
12031014423,18857.0
12031014424,6602.0
12031014425,3632.0
12031014426,4269.0
12031014427,2499.0
12031014428,6187.0
12031014500,4248.0
12031014601,5599.0
12031014603,5752.0
12031014604,5594.0
12031014702,2792.0
12031014703,1554.0
12031014704,6157.0
12031014800,6214.0
12031014901,7148.0
12031014902,8308.0
12031015001,5580.0
12031015002,5053.0
12031015100,4659.0
12031015200,3567.0
12031015300,3285.0
12031015400,2439.0
12031015501,4010.0
12031015502,4549.0
12031015600,4312.0
12031015701,1554.0
12031015702,3312.0
12031015803,3600.0
12031015804,3553.0
12031015805,6615.0
12031015806,2825.0
12031015922,3620.0
12031015924,4783.0
12031015925,5746.0
12031015926,8513.0
12031015927,2254.0
12031015928,1884.0
12031015929,4041.0
12031016001,4461.0
12031016002,3414.0
12031016101,3884.0
12031016102,4502.0
12031016200,2582.0
12031016300,1962.0
12031016400,5576.0
12031016500,5433.0
12031016603,3859.0
12031016604,4439.0
12031016605,2184.0
12031016606,4313.0
12031016711,4568.0
12031016724,5036.0
12031016725,4598.0
12031016726,4214.0
12031016727,4276.0
12031016728,5637.0
12031016729,5991.0
12031016730,3574.0
12031016731,5163.0
12031016801,2378.0
12031016803,6994.0
12031016804,8106.0
12031016807,4168.0
12031016808,4215.0
12031016809,5383.0
12031016810,2706.0
12031016811,5742.0
12031016812,4562.0
12031016813,7917.0
12031017101,4038.0
12031017102,2139.0
12031017200,2443.0
12031017300,7891.0
12031017400,3128.0
12031990000,0.0
12033000100,1779.0
12033000300,2959.0
12033000400,3444.0
12033000500,1546.0
12033000600,1528.0
12033000801,1750.0
12033000802,3142.0
12033000900,2375.0
12033001001,5871.0
12033001002,2807.0
12033001101,6055.0
12033001103,2868.0
12033001104,6255.0
12033001201,4883.0
12033001202,3809.0
12033001300,4445.0
12033001401,5303.0
12033001402,6062.0
12033001500,1212.0
12033001600,2739.0
12033001700,2866.0
12033001800,1678.0
12033001900,1844.0
12033002000,1981.0
12033002100,5705.0
12033002200,3701.0
12033002300,5124.0
12033002400,5423.0
12033002500,3361.0
12033002601,3866.0
12033002602,1610.0
12033002604,4043.0
12033002605,5411.0
12033002606,3072.0
12033002607,6409.0
12033002701,3291.0
12033002703,3101.0
12033002704,6534.0
12033002801,2739.0
12033002802,5351.0
12033002803,3044.0
12033002804,3731.0
12033002900,4589.0
12033003001,3540.0
12033003002,3294.0
12033003100,5111.0
12033003201,4510.0
12033003203,4653.0
12033003204,3284.0
12033003301,4366.0
12033003305,2542.0
12033003307,1923.0
12033003308,4462.0
12033003310,3911.0
12033003311,2420.0
12033003312,3411.0
12033003313,3379.0
12033003400,6132.0
12033003505,3903.0
12033003506,5744.0
12033003507,6137.0
12033003509,4236.0
12033003510,2768.0
12033003511,2166.0
12033003512,4369.0
12033003603,10477.0
12033003607,3727.0
12033003608,8968.0
12033003609,3278.0
12033003610,6493.0
12033003611,5906.0
12033003612,5202.0
12033003613,4048.0
12033003614,6161.0
12033003700,5479.0
12033003800,4209.0
12033003900,4620.0
12033004000,4693.0
12033990000,0.0
12035060103,2089.0
12035060104,5422.0
12035060105,4537.0
12035060106,3652.0
12035060107,5314.0
12035060206,5396.0
12035060207,5834.0
12035060208,8436.0
12035060210,4053.0
12035060211,7588.0
12035060212,5205.0
12035060213,7406.0
12035060214,8566.0
12035060215,4287.0
12035060216,4238.0
12035060217,3506.0
12035060218,5041.0
12035060219,4658.0
12035060220,2977.0
12035060301,6142.0
12035060302,3356.0
12035060303,3252.0
12035060304,2933.0
12035990000,0.0
12037970101,2328.0
12037970102,1386.0
12037970200,3507.0
12037970302,2664.0
12037970304,2347.0
12037990000,0.0
12037990100,0.0
12039020101,5034.0
12039020103,2523.0
12039020104,3183.0
12039020300,3830.0
12039020400,5285.0
12039020500,4956.0
12039020600,4691.0
12039020701,4496.0
12039020702,5927.0
12039020800,4308.0
12041950100,5944.0
12041950201,2629.0
12041950202,3249.0
12041950203,2929.0
12041950204,3008.0
12043000100,2125.0
12043000201,3075.0
12043000202,3453.0
12043000300,3530.0
12043990000,0.0
12045960101,2767.0
12045960102,4251.0
12045960200,3289.0
12045960301,1434.0
12045960302,3464.0
12045990000,0.0
12047960101,3239.0
12047960102,3257.0
12047960103,1547.0
12047960201,1307.0
12047960202,3051.0
12047960300,1572.0
12049970101,3171.0
12049970102,3812.0
12049970201,3380.0
12049970202,1357.0
12049970301,5120.0
12049970302,3471.0
12049970401,3060.0
12049970402,2261.0
12051000101,3955.0
12051000102,3531.0
12051000200,7372.0
12051000300,7446.0
12051000401,4024.0
12051000403,4071.0
12051000404,4610.0
12051000601,994.0
12051000602,3436.0
12051990000,0.0
12053040101,5625.0
12053040102,1755.0
12053040201,2779.0
12053040202,6151.0
12053040301,1651.0
12053040302,4896.0
12053040303,2624.0
12053040400,3307.0
12053040501,4336.0
12053040502,3538.0
12053040601,2898.0
12053040602,2768.0
12053040701,6841.0
12053040702,4296.0
12053040801,3845.0
12053040802,4741.0
12053040901,5761.0
12053040906,8403.0
12053040907,2899.0
12053040908,8161.0
12053040909,4703.0
12053040910,4398.0
12053040911,6095.0
12053040912,2967.0
12053040913,3225.0
12053041003,3553.0
12053041004,6911.0
12053041005,3012.0
12053041006,7176.0
12053041103,4402.0
12053041104,3052.0
12053041105,5312.0
12053041106,4103.0
12053041201,4996.0
12053041203,4130.0
12053041204,3090.0
12053041302,3581.0
12053041303,2181.0
12053041304,1868.0
12053041305,1332.0
12053041401,6168.0
12053041402,6310.0
12053041501,3225.0
12053041502,3797.0
12053041601,3409.0
12053041602,1857.0
12053990000,0.0
12055960101,2692.0
12055960102,1365.0
12055960104,3252.0
12055960105,2180.0
12055960200,4674.0
12055960300,4361.0
12055960401,3670.0
12055960402,3749.0
12055960501,999.0
12055960503,4703.0
12055960504,3269.0
12055960601,2913.0
12055960602,5820.0
12055960700,3722.0
12055960800,2835.0
12055960900,2590.0
12055961000,5013.0
