GEOID,population
47029920100,3939.0
47029920200,5536.0
47029920300,4520.0
47029920400,2222.0
47029920501,5913.0
47029920502,5437.0
47029920600,4309.0
47029920700,4020.0
47029980100,0.0
47031970100,3400.0
47031970201,4129.0
47031970202,3454.0
47031970300,2046.0
47031970401,1546.0
47031970402,6039.0
47031970501,765.0
47031970502,5433.0
47031970600,4358.0
47031970700,4941.0
47031970801,4587.0
47031970803,2932.0
47031970804,3017.0
47031970900,4145.0
47031971001,961.0
47031971002,5470.0
47031980100,4.0
47033961000,1964.0
47033961100,4022.0
47033961200,1746.0
47033961300,2460.0
47033961400,3820.0
47035970101,4667.0
47035970103,2788.0
47035970104,2928.0
47035970201,5068.0
47035970202,1677.0
47035970301,3331.0
47035970302,3942.0
47035970401,4480.0
47035970402,1806.0
47035970501,3163.0
47035970502,4109.0
47035970601,5830.0
47035970602,4019.0
47035970603,1868.0
47035970701,2221.0
47035970702,4599.0
47035970800,4072.0
47037010103,2545.0
47037010104,3064.0
47037010105,4895.0
47037010106,2985.0
47037010201,4563.0
47037010202,4193.0
47037010301,4290.0
47037010302,1804.0
47037010303,5153.0
47037010401,4927.0
47037010403,4573.0
47037010404,2344.0
47037010501,5989.0
47037010502,5486.0
47037010601,5582.0
47037010602,3942.0
47037010701,4357.0
47037010702,3292.0
47037010801,5377.0
47037010802,3661.0
47037010901,3364.0
47037010903,7039.0
47037010904,3269.0
47037011001,7157.0
47037011002,2731.0
47037011100,4336.0
47037011200,4792.0
47037011300,5817.0
47037011400,5215.0
47037011500,3853.0
47037011600,5326.0
47037011700,6054.0
47037011800,2808.0
47037011900,2876.0
47037012100,2860.0
47037012200,2170.0
47037012600,2057.0
47037012701,5350.0
47037012702,3101.0
47037012801,5488.0
47037012802,3906.0
47037013001,288.0
47037013002,659.0
47037013100,2320.0
47037013201,3082.0
47037013202,3675.0
47037013300,4427.0
47037013400,4576.0
47037013500,2129.0
47037013600,5159.0
47037013701,3458.0
47037013702,3281.0
47037013800,1835.0
47037013900,1624.0
47037014200,2199.0
47037014300,1647.0
47037014400,2673.0
47037014800,1709.0
47037015100,3917.0
47037015200,2271.0
47037015300,6334.0
47037015401,6248.0
47037015402,4920.0
47037015404,2871.0
47037015405,4503.0
47037015501,3371.0
47037015502,3636.0
47037015609,4133.0
47037015613,5615.0
47037015614,4003.0
47037015615,6267.0
47037015617,2691.0
47037015618,7215.0
47037015619,5782.0
47037015620,7348.0
47037015622,3453.0
47037015623,5753.0
47037015624,5699.0
47037015625,6113.0
47037015626,7133.0
47037015627,3791.0
47037015628,4209.0
47037015629,6147.0
47037015630,5074.0
47037015632,3811.0
47037015633,4516.0
47037015634,12026.0
47037015635,3406.0
47037015636,3695.0
47037015637,3540.0
47037015700,1771.0
47037015804,4906.0
47037015805,3345.0
47037015806,4325.0
47037015900,2884.0
47037016000,2708.0
47037016100,2186.0
47037016200,3409.0
47037016300,2422.0
47037016400,4316.0
47037016500,4619.0
47037016600,3576.0
47037016700,5451.0
47037016800,4515.0
47037016900,5357.0
47037017000,3932.0
47037017100,3649.0
47037017200,1379.0
47037017300,3148.0
47037017401,2037.0
47037017402,5265.0
47037017500,2862.0
47037017701,2511.0
47037017702,5763.0
47037017800,5875.0
47037017901,5563.0
47037017902,5079.0
47037018000,5080.0
47037018101,4476.0
47037018102,3915.0
47037018201,3398.0
47037018203,1378.0
47037018204,3507.0
47037018205,3969.0
47037018302,2901.0
47037018303,4049.0
47037018304,4342.0
47037018404,4433.0
47037018405,4791.0
47037018407,5988.0
47037018408,3676.0
47037018409,4476.0
47037018410,3370.0
47037018411,3380.0
47037018412,4006.0
47037018500,5205.0
47037018601,2354.0
47037018602,4375.0
47037018700,3618.0
47037018801,5464.0
47037018803,3634.0
47037018804,5562.0
47037018901,3168.0
47037018902,2639.0
47037018904,3318.0
47037018905,2960.0
47037019003,3939.0
47037019004,4723.0
47037019007,2230.0
47037019008,5169.0
47037019105,5611.0
47037019106,4108.0
47037019108,3458.0
47037019109,5727.0
47037019110,3630.0
47037019111,5404.0
47037019112,5362.0
47037019115,3511.0
47037019116,7658.0
47037019117,5347.0
47037019118,5058.0
47037019119,8880.0
47037019120,4216.0
47037019121,4103.0
47037019200,3776.0
47037019300,3977.0
47037019401,2716.0
47037019402,4157.0
47037019501,2475.0
47037019502,3327.0
47037019503,3259.0
47037019600,3561.0
47037980100,0.0
47037980200,0.0
47039955001,1786.0
47039955003,2448.0
47039955004,2209.0
47039955101,1851.0
47039955102,3166.0
47041920101,2885.0
47041920102,4586.0
47041920201,4919.0
47041920202,1974.0
47041920300,5511.0
47043060100,3975.0
47043060201,3341.0
47043060202,3671.0
47043060300,7461.0
47043060401,3263.0
47043060402,7106.0
47043060501,6229.0
47043060502,3355.0
47043060601,4086.0
47043060602,6991.0
47043060700,4522.0
47045964001,4720.0
47045964002,2338.0
47045964200,5550.0
47045964300,5580.0
47045964401,3008.0
47045964402,3152.0
47045964500,2294.0
47045964600,2708.0
47045964800,2945.0
47045964900,4680.0
47047060300,2927.0
47047060401,2914.0
47047060402,4496.0
47047060403,4088.0
47047060404,6741.0
47047060501,4749.0
47047060502,3688.0
47047060600,3532.0
47047060701,2118.0
47047060702,3882.0
47047060800,2449.0
47049965000,3714.0
47049965100,4175.0
47049965201,1561.0
47049965202,2897.0
47049965300,6038.0
47051960100,3681.0
47051960201,6009.0
47051960202,5184.0
47051960300,3051.0
47051960401,4218.0
47051960402,4297.0
47051960500,4185.0
47051960600,4494.0
47051960700,4157.0
47051960800,3252.0
47053966100,2276.0
47053966200,3599.0
47053966300,2492.0
47053966400,5904.0
47053966501,2361.0
47053966502,3023.0
47053966600,2053.0
47053966701,2284.0
47053966702,3255.0
47053966800,1111.0
47053966900,2676.0
47053967001,3728.0
47053967002,2861.0
47053967100,8464.0
47053967300,873.0
47053967400,3318.0
47053980100,0.0
47055920100,3572.0
47055920200,5166.0
47055920301,3964.0
47055920302,1489.0
47055920400,3252.0
47055920500,4809.0
47055920600,2801.0
47055920700,1921.0
47055920800,3223.0
47057500100,4229.0
47057500200,5335.0
47057500301,2901.0
47057500302,3224.0
47057500401,2760.0
47057500402,4928.0
47059090100,5937.0
47059090200,3302.0
47059090300,5735.0
47059090400,5324.0
47059090501,5352.0
47059090502,1493.0
47059090600,4176.0
47059090700,2862.0
47059090800,4493.0
47059090900,5369.0
47059091001,4644.0
47059091002,3768.0
47059091100,3651.0
47059091200,3517.0
47059091300,4305.0
47059091400,2822.0
47059091500,3176.0
47061955000,2412.0
47061955100,1590.0
47061955200,4156.0
47061955300,5313.0
47063100100,5784.0
47063100200,5898.0
47063100300,3345.0
47063100400,7113.0
47063100500,3061.0
47063100600,7297.0
47063100700,6010.0
47063100800,3027.0
47063100900,5701.0
47063101000,5299.0
47063101100,5056.0
47063101200,6593.0
47065000400,3087.0
47065000600,3437.0
47065000700,4850.0
47065000800,1857.0
47065001100,1486.0
47065001200,3202.0
47065001300,2212.0
47065001400,2007.0
47065001600,2825.0
47065001800,2725.0
47065001900,3410.0
47065002000,1706.0
47065002300,1844.0
47065002400,4446.0
47065002500,5235.0
47065002600,2433.0
47065002800,3932.0
47065002900,3000.0
47065003000,2100.0
47065003100,1972.0
47065003200,2973.0
47065003300,7237.0
47065003400,4681.0
47065010101,6303.0
47065010103,3940.0
47065010104,4076.0
47065010201,4031.0
47065010202,4381.0
47065010303,2944.0
47065010304,5073.0
47065010305,3545.0
47065010306,3849.0
47065010308,2835.0
47065010309,2738.0
47065010411,7740.0
47065010412,4692.0
47065010413,4069.0
47065010431,7005.0
47065010432,6443.0
47065010433,4975.0
47065010434,2414.0
47065010435,5077.0
47065010501,5650.0
47065010502,3411.0
47065010600,2989.0
47065010700,3083.0
47065010800,3935.0
47065010901,2249.0
47065010902,787.0
47065010904,2856.0
47065010905,3734.0
47065011001,2298.0
47065011003,3542.0
47065011004,4012.0
47065011100,6338.0
47065011203,7214.0
47065011204,5415.0
47065011205,7605.0
47065011206,4743.0
47065011311,9584.0
47065011314,5617.0
47065011321,7581.0
47065011323,5550.0
47065011324,4472.0
47065011325,6230.0
47065011326,6420.0
47065011402,5772.0
47065011411,4467.0
47065011413,8464.0
47065011442,2858.0
47065011444,3848.0
47065011445,3947.0
47065011446,4672.0
47065011447,8482.0
47065011448,4095.0
47065011449,2249.0
47065011600,6165.0
47065011700,4586.0
47065011800,6877.0
47065011900,1453.0
47065012000,2070.0
47065012100,6521.0
47065012200,2077.0
47065012300,4284.0
47065012400,6801.0
47065980100,0.0
47065980200,0.0
47067960500,2444.0
47067960600,4251.0
47069950100,3708.0
47069950200,6375.0
47069950300,4110.0
47069950400,4624.0
47069950500,4309.0
47069950600,2486.0
47071920100,3944.0
47071920200,4861.0
47071920300,3971.0
47071920401,2218.0
47071920402,2941.0
47071920501,3873.0
47071920502,1323.0
47071920600,3591.0
47073050100,4481.0
47073050200,4514.0
47073050301,4756.0
47073050302,3422.0
47073050400,5846.0
47073050501,3826.0
47073050502,3398.0
47073050503,4756.0
47073050601,5720.0
47073050602,4341.0
47073050700,3742.0
47073050800,4837.0
47073050900,3164.0
47075930100,2483.0
47075930200,1462.0
47075930301,4388.0
47075930302,2685.0
47075930400,3720.0
47075930500,3174.0
47077975000,3179.0
47077975100,3931.0
47077975200,4536.0
47077975301,3413.0
47077975302,4201.0
47077975400,4624.0
47077975500,3916.0
47079969001,1929.0
47079969002,2001.0
47079969100,3242.0
47079969200,1983.0
47079969300,2824.0
47079969400,2235.0
47079969501,1721.0
47079969502,3861.0
47079969601,3095.0
47079969602,4743.0
47079969700,2277.0
47079969800,2387.0
47081950100,5665.0
47081950201,3752.0
47081950202,3489.0
47081950301,2825.0
47081950302,4365.0
47081950400,1984.0
47081950500,2768.0
47083120100,3103.0
47083120200,2490.0
47083120300,2645.0
47085130100,5925.0
47085130200,1987.0
47085130300,5419.0
47085130400,2474.0
47085130500,3151.0
47087960100,1956.0
47087960200,2338.0
47087960300,5388.0
47087960400,1944.0
47089070101,2355.0
47089070102,5527.0
47089070200,4751.0
47089070300,6885.0
47089070400,3942.0
47089070500,4728.0
47089070600,5239.0
47089070701,4989.0
47089070702,3770.0
47089070801,4114.0
47089070802,3669.0
47089070900,4389.0
47091956000,932.0
47091956100,4180.0
47091956200,2265.0
47091956300,5456.0
47091956400,5079.0
47093000100,2504.0
47093000800,3851.0
47093000901,2205.0
47093000902,2385.0
47093001400,2293.0
47093001500,3532.0
47093001600,3342.0
47093001700,2801.0
47093001800,2565.0
47093001900,1548.0
47093002000,2819.0
47093002100,3089.0
47093002200,4028.0
47093002300,3102.0
47093002400,4509.0
47093002600,2361.0
47093002700,2488.0
47093002800,4371.0
47093002900,3706.0
47093003000,4997.0
47093003100,2718.0
47093003200,3248.0
47093003300,2259.0
47093003400,4113.0
47093003501,3073.0
47093003502,2252.0
47093003700,2875.0
47093003801,4323.0
47093003802,3598.0
47093003901,4231.0
47093003902,3183.0
47093004000,4257.0
47093004100,4573.0
47093004200,3170.0
47093004300,3125.0
47093004401,4982.0
47093004403,5558.0
47093004404,4080.0
47093004501,2968.0
47093004502,3725.0
47093004606,7710.0
47093004607,6371.0
47093004608,2828.0
47093004609,5151.0
47093004610,4539.0
47093004611,4620.0
47093004612,2890.0
47093004613,5531.0
47093004614,3789.0
47093004615,4687.0
47093004700,4419.0
47093004800,5369.0
47093004900,5862.0
47093005000,4094.0
47093005100,7287.0
47093005202,3553.0
47093005203,5482.0
47093005204,1727.0
47093005301,4999.0
47093005302,3881.0
47093005401,3598.0
47093005402,3555.0
47093005501,2642.0
47093005502,3650.0
47093005602,3746.0
47093005603,3890.0
47093005604,2656.0
47093005701,4685.0
47093005704,6530.0
47093005706,4773.0
47093005707,3513.0
47093005708,3190.0
47093005709,2207.0
47093005710,2471.0
47093005711,6174.0
47093005713,4745.0
47093005714,4817.0
47093005803,3367.0
47093005807,2671.0
47093005808,5644.0
47093005809,4791.0
47093005810,3742.0
47093005811,3714.0
47093005813,6737.0
47093005814,4377.0
47093005815,3076.0
47093005903,3904.0
47093005906,2343.0
47093005907,5858.0
47093005908,5244.0
47093005909,1650.0
47093005910,1613.0
47093005911,2841.0
47093005912,3930.0
47093006001,4208.0
47093006002,6060.0
47093006003,4832.0
47093006102,5075.0
47093006103,4373.0
47093006104,6421.0
47093006202,4715.0
47093006203,5030.0
47093006205,5265.0
47093006206,5760.0
47093006207,3823.0
47093006208,5647.0
47093006301,3489.0
47093006302,3053.0
47093006401,4631.0
47093006402,5167.0
47093006403,3208.0
47093006501,2974.0
47093006502,3416.0
47093006600,3303.0
47093006700,2579.0
47093006800,4354.0
47093006901,3704.0
47093006902,3189.0
47093006903,2484.0
47093007000,2671.0
47093007100,3915.0
47095960100,4739.0
47095960200,2448.0
47097050100,3393.0
47097050200,3214.0
47097050300,2722.0
47097050400,2789.0
47097050503,2501.0
47097050504,2840.0
47097050505,3441.0
47097050506,2224.0
47097050600,2282.0
47099960100,4229.0
47099960200,2761.0
47099960300,6076.0
47099960401,5291.0
47099960402,4676.0
47099960501,5110.0
47099960502,4009.0
47099960600,1953.0
47099960700,3992.0
47099960800,3723.0
47099960900,2147.0
47101970100,4694.0
47101970200,7791.0
47103975000,1970.0
47103975100,2555.0
47103975200,1822.0
47103975300,6071.0
47103975400,4232.0
47103975500,4288.0
47103975601,6699.0
47103975602,4132.0
47103975700,3273.0
47105060100,5381.0
47105060201,4688.0
47105060203,3092.0
47105060204,5646.0
47105060301,4305.0
47105060303,3809.0
47105060304,2704.0
47105060400,5964.0
47105060502,2462.0
47105060503,2778.0
47105060504,3957.0
47105060505,1742.0
47105060600,5263.0
47105060700,2558.0
47107970102,5670.0
47107970103,3214.0
47107970104,3214.0
47107970201,1906.0
47107970202,3778.0
47107970300,3489.0
47107970401,4169.0
47107970402,4864.0
47107970500,4052.0
47107970601,2529.0
47107970602,3177.0
47107970700,4231.0
47107970801,4452.0
47107970802,4320.0
47109930100,4314.0
47109930200,2453.0
47109930300,2874.0
47109930400,2012.0
47109930501,2351.0
47109930502,4979.0
47109930600,3704.0
47109930700,3229.0
47111970100,5172.0
47111970200,5777.0
47111970301,4461.0
47111970302,4722.0
47111970400,4822.0
47113000100,3432.0
47113000200,6284.0
47113000300,4111.0
47113000400,3326.0
47113000500,4668.0
47113000600,1683.0
47113000700,3067.0
47113000800,1219.0
47113000900,2181.0
47113001000,2129.0
47113001100,1268.0
47113001300,5702.0
47113001401,2119.0
47113001402,2606.0
47113001501,5803.0
47113001502,5752.0
47113001603,3003.0
47113001604,2893.0
47113001605,3199.0
47113001607,5723.0
47113001608,2186.0
47113001609,1585.0
47113001610,6615.0
47113001611,2528.0
47113001612,6553.0
47113001700,1833.0
47113001800,3208.0
47113001900,3697.0
47115050101,3927.0
47115050102,5796.0
47115050201,4404.0
47115050203,2617.0
47115050204,3347.0
47115050301,5318.0
47115050302,3270.0
47117955000,8407.0
47117955100,5774.0
47117955200,6215.0
47117955300,4617.0
47117955400,4116.0
47117955500,4780.0
47119010100,3158.0
47119010201,7780.0
47119010203,4805.0
47119010204,10385.0
47119010205,1311.0
47119010301,7754.0
47119010302,3076.0
47119010401,4605.0
47119010402,2398.0
47119010500,4633.0
47119010600,5569.0
47119010700,5022.0
47119010801,3990.0
47119010802,7705.0
47119010900,3283.0
47119011001,3289.0
47119011003,2588.0
47119011004,3752.0
47119011101,5020.0
47119011102,3608.0
47119011200,5280.0
47121960100,3398.0
47121960200,4765.0
47121960300,4459.0
47123925001,4328.0
47123925002,3887.0
47123925101,4309.0
47123925102,3151.0
47123925200,4972.0
47123925301,4201.0
47123925302,3559.0
47123925401,4249.0
47123925402,4623.0
47123925501,3300.0
47123925503,3526.0
47123925504,1936.0
47125100100,1351.0
47125100200,1701.0
47125100300,5943.0
47125100500,4744.0
47125100601,2068.0
47125100602,2863.0
47125100800,3017.0
47125100900,2930.0
47125101001,4116.0
47125101002,4027.0
47125101101,2869.0
47125101102,10073.0
47125101103,2546.0
47125101201,2354.0
47125101202,4617.0
47125101304,4780.0
47125101305,6603.0
47125101306,5147.0
47125101307,3043.0
47125101308,4024.0
47125101309,6786.0
47125101400,7382.0
47125101501,3870.0
47125101502,3702.0
47125101600,5874.0
47125101701,3089.0
47125101702,5145.0
47125101803,8551.0
47125101805,3603.0
47125101806,7753.0
47125101807,4236.0
47125101808,4015.0
47125101902,2149.0
47125101904,6306.0
47125101905,6155.0
47125101906,5916.0
47125102001,5622.0
47125102003,6925.0
47125102004,7556.0
47125102005,7420.0
47125102007,1856.0
47125102008,7441.0
47125102009,6287.0
47125102010,4863.0
47125102100,4531.0
47125980100,323.0
47127930100,4194.0
47127930200,2287.0
47129110100,2917.0
47129110200,3375.0
47129110300,5953.0
47129110400,4319.0
47129110500,4594.0
47131965000,4185.0
47131965100,2525.0
47131965200,1947.0
47131965300,3441.0
47131965400,4554.0
47131965500,2478.0
47131965600,4237.0
47131965700,4586.0
47131965800,1468.0
47131965900,1301.0
47133950100,1323.0
47133950200,1740.0
47133950301,4777.0
47133950302,2928.0
47133950400,2167.0
47133950501,4452.0
47133950502,2266.0
47133950600,2711.0
47135930100,2973.0
47135930201,2919.0
47135930202,2421.0
47137925101,2825.0
47137925102,2196.0
47139950100,1450.0
47139950201,2276.0
47139950203,2558.0
47139950204,3017.0
47139950300,4157.0
47139950400,4044.0
47141000100,5467.0
47141000201,6288.0
47141000202,3703.0
47141000301,3055.0
47141000303,2181.0
47141000304,4615.0
47141000305,2905.0
47141000400,4247.0
47141000500,2327.0
47141000600,4114.0
47141000700,3336.0
47141000800,6229.0
47141000900,6381.0
47141001000,4250.0
47141001100,7263.0
47141001201,6249.0
47141001202,3979.0
47141001300,2366.0
47143975000,4621.0
47143975100,4813.0
47143975200,6383.0
47143975300,6086.0
47143975401,7212.0
47143975402,3608.0
47145030100,3643.0
47145030203,3488.0
47145030204,3693.0
47145030205,2909.0
47145030206,3603.0
47145030301,3408.0
47145030302,3026.0
47145030401,3062.0
47145030402,2720.0
47145030500,4631.0
47145030600,3751.0
47145030700,3474.0
47145030801,1868.0
47145030802,3458.0
47145030900,6579.0
47145980100,0.0
47147080101,4833.0
47147080103,6893.0
47147080104,7909.0
47147080200,5373.0
47147080301,2978.0
47147080302,3297.0
47147080401,5390.0
47147080402,4960.0
47147080500,4932.0
47147080603,4918.0
47147080604,3822.0
47147080605,3182.0
47147080606,5894.0
47147080701,3661.0
47147080702,4267.0
47149040101,4510.0
47149040102,4000.0
47149040104,6026.0
47149040105,4370.0
47149040106,4548.0
47149040107,4525.0
47149040200,4483.0
47149040303,2771.0
47149040304,4172.0
47149040305,2675.0
47149040307,3047.0
47149040308,6708.0
47149040309,5399.0
47149040310,3416.0
47149040311,3140.0
47149040312,2492.0
47149040404,3047.0
47149040405,4109.0
47149040501,9370.0
47149040502,7095.0
47149040600,5067.0
47149040702,7745.0
47149040703,8480.0
47149040704,4375.0
47149040806,8975.0
47149040807,6864.0
47149040808,10921.0
47149040809,4151.0
47149040810,3124.0
47149040811,6347.0
47149040812,3444.0
47149040901,4584.0
47149040904,5702.0
47149040906,7427.0
47149040907,10257.0
47149040908,8645.0
47149040909,6064.0
47149040910,6510.0
47149040911,6144.0
47149041000,8788.0
47149041102,3425.0
47149041103,4214.0
47149041104,3931.0
47149041201,6603.0
47149041202,4430.0
47149041301,6310.0
47149041302,5904.0
47149041401,6251.0
47149041404,4524.0
47149041405,2837.0
47149041406,5058.0
47149041407,5460.0
47149041500,2674.0
47149041601,2906.0
47149041602,2885.0
47149041700,6258.0
47149041800,4929.0
47149041900,4180.0
47149042000,5135.0
47149042101,5317.0
47149042102,3893.0
47149042200,5172.0
47149042301,5645.0
47149042302,4137.0
47151975000,4009.0
47151975101,2243.0
47151975102,4166.0
47151975200,5980.0
47151975300,2420.0
47151975400,3037.0
47153060102,2409.0
47153060103,4342.0
47153060104,4497.0
47153060200,4479.0
47155080101,3227.0
47155080103,4122.0
47155080104,3631.0
47155080202,5932.0
47155080203,5856.0
47155080204,3487.0
47155080300,5897.0
47155080401,3107.0
47155080402,4004.0
47155080500,5362.0
47155080601,4424.0
47155080603,3492.0
47155080604,5751.0
47155080701,4715.0
47155080702,5390.0
47155080801,3238.0
47155080803,5611.0
47155080804,2375.0
47155080901,3242.0
47155080903,2365.0
47155080904,2336.0
47155081001,3220.0
47155081002,2852.0
47155081101,1402.0
47155081103,2035.0
47155081104,1015.0
47155980100,0.0
47157000100,5188.0
47157000200,1065.0
47157000300,618.0
47157000400,1296.0
47157000600,1711.0
47157000700,4013.0
47157000800,2161.0
47157000900,2297.0
47157001100,3243.0
47157001200,3505.0
47157001300,2426.0
47157001400,1639.0
47157001500,1827.0
47157001600,3254.0
47157001700,4106.0
47157001900,1127.0
47157002000,1771.0
47157002100,1523.0
47157002400,1983.0
47157002500,2976.0
47157002600,2560.0
47157002700,1883.0
47157002800,2798.0
47157002900,4421.0
47157003000,2596.0
47157003100,3243.0
47157003200,3460.0
47157003300,2211.0
47157003400,2378.0
47157003500,3239.0
47157003600,1621.0
47157003700,1177.0
47157003800,596.0
47157003900,1499.0
47157004200,3340.0
47157004300,3148.0
47157004500,1034.0
47157004600,1209.0
47157005000,989.0
47157005300,3483.0
47157005500,1752.0
47157005600,4291.0
47157005700,2676.0
47157005800,800.0
47157005900,1985.0
47157006000,1669.0
47157006200,1578.0
47157006300,2441.0
47157006400,1650.0
47157006500,2462.0
47157006600,2176.0
47157006700,3183.0
47157006800,1730.0
47157006900,2245.0
47157007000,2788.0
47157007100,2820.0
47157007200,2936.0
47157007300,4125.0
47157007400,3284.0
47157007500,1186.0
47157007810,2184.0
47157007821,4423.0
47157007822,1313.0
47157007900,4802.0
47157008000,4277.0
47157008110,1822.0
47157008120,5373.0
47157008200,5196.0
47157008500,4239.0
47157008600,6355.0
47157008700,5015.0
47157008800,6623.0
47157008900,3735.0
47157009100,3266.0
47157009201,3328.0
47157009202,4181.0
47157009300,4172.0
47157009400,3378.0
47157009501,3219.0
47157009502,2943.0
47157009600,4887.0
47157009700,2739.0
47157009800,2564.0
47157009901,2950.0
47157009902,1724.0
47157010001,3673.0
47157010002,3292.0
47157010120,5799.0
47157010121,1971.0
47157010122,2995.0
47157010210,5878.0
47157010220,8008.0
47157010300,1241.0
47157010500,2102.0
47157010610,6438.0
47157010620,3035.0
47157010630,3731.0
47157010710,5018.0
47157010720,3186.0
47157010810,6530.0
47157010820,4265.0
47157011010,3240.0
47157011020,1403.0
47157011100,1622.0
47157011200,1068.0
47157011300,1272.0
47157011401,1042.0
47157011402,3427.0
47157011500,2510.0
47157011600,2473.0
47157011700,1141.0
47157011800,5183.0
47157020101,3599.0
47157020102,3034.0
47157020210,6102.0
47157020221,2866.0
47157020222,2617.0
47157020301,1509.0
47157020302,3009.0
47157020400,1033.0
47157020511,2400.0
47157020521,3596.0
47157020523,3414.0
47157020524,4784.0
47157020531,5959.0
47157020532,6703.0
47157020541,4489.0
47157020542,6162.0
47157020543,3120.0
47157020544,2466.0
47157020610,4427.0
47157020621,7705.0
47157020622,4909.0
47157020632,4867.0
47157020633,2921.0
47157020634,2889.0
47157020635,2616.0
47157020651,6817.0
47157020652,4532.0
47157020653,4100.0
47157020654,5904.0
47157020655,3304.0
47157020656,4647.0
47157020657,5093.0
47157020658,6371.0
47157020700,2422.0
47157020833,5930.0
47157020834,2819.0
47157020835,2318.0
47157020836,8091.0
47157020837,7444.0
47157020901,5623.0
47157020902,6763.0
47157021020,6039.0
47157021021,3711.0
47157021022,6236.0
47157021023,7453.0
47157021111,4050.0
47157021112,6341.0
47157021113,4436.0
47157021121,4811.0
47157021122,6396.0
47157021124,8643.0
47157021125,4308.0
47157021126,4071.0
47157021135,5742.0
47157021136,5282.0
47157021138,4196.0
47157021139,4453.0
47157021140,5756.0
47157021141,7517.0
47157021142,3452.0
47157021143,6177.0
47157021144,3037.0
47157021200,1557.0
47157021311,5055.0
47157021312,1828.0
47157021320,5394.0
47157021331,3647.0
47157021333,4625.0
47157021334,3667.0
47157021341,5611.0
47157021351,4644.0
47157021352,6630.0
47157021354,6268.0
47157021355,5871.0
47157021356,3665.0
47157021357,6011.0
47157021410,3302.0
47157021420,2938.0
47157021430,4015.0
47157021530,5363.0
47157021541,7560.0
47157021542,6112.0
47157021543,3659.0
47157021544,3198.0
47157021545,2967.0
47157021546,3928.0
47157021547,6044.0
47157021548,3791.0
47157021611,5706.0
47157021612,5227.0
47157021613,4806.0
47157021620,3226.0
47157021710,2281.0
47157021721,4242.0
