GEOID,population
39035114800,2083.0
39035115400,2358.0
39035115700,1524.0
39035115800,2915.0
39035115900,2798.0
39035116300,1069.0
39035116400,2395.0
39035116500,2523.0
39035116600,1994.0
39035116700,1880.0
39035116800,2066.0
39035116900,1309.0
39035117101,2600.0
39035117102,897.0
39035117201,2903.0
39035117203,1704.0
39035117300,2416.0
39035117400,1406.0
39035117500,2342.0
39035117600,3316.0
39035117700,5430.0
39035117800,2110.0
39035117900,2595.0
39035118101,1744.0
39035118200,2140.0
39035118301,2380.0
39035118602,1691.0
39035118800,2663.0
39035118900,1167.0
39035119401,2566.0
39035119402,1614.0
39035119501,2286.0
39035119502,1573.0
39035119600,1813.0
39035119701,2398.0
39035119702,1336.0
39035119800,2888.0
39035119900,1440.0
39035120200,1264.0
39035120400,1546.0
39035120500,1674.0
39035120600,2119.0
39035120701,1327.0
39035120702,1399.0
39035120801,2066.0
39035120802,2205.0
39035121100,1929.0
39035121200,1189.0
39035121300,2146.0
39035121401,1671.0
39035121403,2209.0
39035121500,2351.0
39035121700,4538.0
39035121800,1548.0
39035121900,1262.0
39035122100,2707.0
39035122200,1827.0
39035122300,1712.0
39035123100,2697.0
39035123200,2605.0
39035123400,3450.0
39035123501,3305.0
39035123502,2755.0
39035123601,3189.0
39035123602,2913.0
39035123603,2637.0
39035123700,2505.0
39035123800,2441.0
39035123900,3186.0
39035124100,6030.0
39035124201,2349.0
39035124202,1578.0
39035124300,4273.0
39035124500,3845.0
39035124600,3720.0
39035126100,2903.0
39035127501,2582.0
39035130103,4739.0
39035130104,4491.0
39035130105,3629.0
39035130106,3192.0
39035131103,5311.0
39035131104,5075.0
39035131105,3420.0
39035132100,4755.0
39035132200,3417.0
39035132301,3158.0
39035132302,1743.0
39035133103,3174.0
39035133104,2741.0
39035134100,1471.0
39035134203,3072.0
39035134204,3821.0
39035134205,2248.0
39035134206,3473.0
39035134300,4639.0
39035135103,2243.0
39035135104,4207.0
39035135105,5399.0
39035135106,1758.0
39035136101,6311.0
39035136103,6177.0
39035136104,3265.0
39035136105,4067.0
39035137101,2606.0
39035137102,4328.0
39035137103,4357.0
39035138105,1404.0
39035138106,2973.0
39035138107,1979.0
39035138108,4104.0
39035138109,4100.0
39035138110,4032.0
39035140100,1580.0
39035140301,1871.0
39035140302,2216.0
39035140400,3504.0
39035140500,3521.0
39035140600,1089.0
39035140701,2348.0
39035140702,2183.0
39035140800,3813.0
39035140900,2191.0
39035141000,848.0
39035141100,3736.0
39035141200,3027.0
39035141300,2902.0
39035141400,2552.0
39035141500,1622.0
39035141601,1476.0
39035141602,1543.0
39035141700,1443.0
39035150100,1738.0
39035150300,1140.0
39035150400,1232.0
39035151200,1591.0
39035151300,1680.0
39035151500,943.0
39035151600,1572.0
39035151700,1154.0
39035151800,1441.0
39035152101,2305.0
39035152102,4407.0
39035152201,3912.0
39035152202,4375.0
39035152301,2114.0
39035152302,4364.0
39035152303,4102.0
39035152400,1996.0
39035152501,4020.0
39035152502,2359.0
39035152605,5162.0
39035152701,2106.0
39035152702,2500.0
39035152703,1629.0
39035153103,2354.0
39035153104,3106.0
39035153105,3499.0
39035153106,4031.0
39035153107,4177.0
39035154100,2177.0
39035154200,1549.0
39035154400,2965.0
39035154501,3750.0
39035154502,3131.0
39035154601,4861.0
39035154603,3094.0
39035154604,4331.0
39035155101,5644.0
39035155102,3014.0
39035156101,1500.0
39035156102,6012.0
39035160100,1807.0
39035160200,2328.0
39035160300,1774.0
39035160400,3320.0
39035160500,3973.0
39035160602,2939.0
39035160603,1435.0
39035160604,3405.0
39035160900,3538.0
39035161000,1785.0
39035161100,3574.0
39035161200,2785.0
39035161300,2820.0
39035161400,3279.0
39035161500,3956.0
39035161600,2088.0
39035161900,2615.0
39035170101,3084.0
39035170102,4775.0
39035170201,2218.0
39035170202,3903.0
39035171102,4596.0
39035171103,3418.0
39035171104,4787.0
39035171203,3666.0
39035171204,2108.0
39035171205,2712.0
39035171206,2224.0
39035172101,2441.0
39035172102,3376.0
39035172104,1731.0
39035172105,3868.0
39035172201,4121.0
39035172202,4576.0
39035173103,2847.0
39035173104,4365.0
39035173105,2213.0
39035173106,3849.0
39035173107,2701.0
39035174103,2748.0
39035174104,2515.0
39035174105,2921.0
39035174106,2800.0
39035174107,3917.0
39035174203,2684.0
39035174204,3820.0
39035174205,4711.0
39035174206,3047.0
39035174207,3208.0
39035175105,4819.0
39035175106,2765.0
39035175107,3596.0
39035175108,2799.0
39035175109,2303.0
39035175110,5043.0
39035175201,6493.0
39035175202,3332.0
39035176100,2409.0
39035176200,5340.0
39035177101,5014.0
39035177103,4409.0
39035177104,3342.0
39035177201,3928.0
39035177202,2990.0
39035177302,2428.0
39035177303,4546.0
39035177304,3939.0
39035177403,2778.0
39035177404,3031.0
39035177405,4738.0
39035177406,3789.0
39035177501,4054.0
39035177503,3254.0
39035177504,3946.0
39035177505,4348.0
39035177604,2042.0
39035177605,2819.0
39035177606,3586.0
39035177607,3734.0
39035177608,6243.0
39035177609,1922.0
39035178101,2838.0
39035178102,4673.0
39035178201,3198.0
39035178204,5120.0
39035178205,1884.0
39035178206,3051.0
39035179101,4210.0
39035179102,2533.0
39035180102,4038.0
39035180103,3669.0
39035180104,3041.0
39035181100,6885.0
39035181201,6600.0
39035181203,2913.0
39035181204,5117.0
39035182103,2584.0
39035182104,2463.0
39035182105,3601.0
39035182106,3048.0
39035183100,2990.0
39035183200,2665.0
39035183300,4470.0
39035183401,2054.0
39035183402,1895.0
39035183501,3215.0
39035183502,3555.0
39035183603,1572.0
39035183604,2494.0
39035183605,2386.0
39035183606,1901.0
39035184103,5189.0
39035184104,1677.0
39035184105,4298.0
39035184106,2379.0
39035184108,7644.0
39035185101,3079.0
39035185102,2509.0
39035185103,2373.0
39035185104,3372.0
39035185201,2078.0
39035185202,4856.0
39035185203,3615.0
39035186103,4988.0
39035186104,2682.0
39035186105,3702.0
39035186106,4639.0
39035186107,6574.0
39035186201,5589.0
39035186202,4353.0
39035186203,3699.0
39035186205,5501.0
39035186206,4460.0
39035187103,3105.0
39035187104,3162.0
39035187105,3294.0
39035187106,4389.0
39035188103,3151.0
39035188106,2574.0
39035188107,2830.0
39035189105,3746.0
39035189107,4779.0
39035189108,5036.0
39035189109,4033.0
39035189110,4491.0
39035189111,7342.0
39035189112,4622.0
39035190502,1976.0
39035190503,1752.0
39035190505,6204.0
39035190506,5409.0
39035192300,1513.0
39035192800,1418.0
39035192900,1980.0
39035194100,2151.0
39035194300,3361.0
39035194500,2189.0
39035195600,5027.0
39035195700,4438.0
39035195800,3650.0
39035195900,4288.0
39035196000,1802.0
39035196100,2366.0
39035196200,4031.0
39035196300,4038.0
39035196400,3027.0
39035196800,3913.0
39035197000,3084.0
39035197100,4086.0
39035197200,2102.0
39035197300,3420.0
39035197400,3803.0
39035197500,3533.0
39035197600,3231.0
39035197700,3018.0
39035197800,3100.0
39035197900,1689.0
39035198000,2641.0
39035198100,2242.0
39035198200,3727.0
39035198300,3803.0
39035198400,2711.0
39035198500,1766.0
39035198600,4332.0
39035198700,2002.0
39035198800,2009.0
39035198900,1870.0
39035199000,1175.0
39035199100,2002.0
39035199200,1599.0
39035199300,1721.0
39035980100,0.0
39035980200,0.0
39035980500,0.0
39035980900,0.0
39035981000,0.0
39035981100,0.0
39035990000,0.0
39037500100,3887.0
39037510100,3935.0
39037520100,3606.0
39037530100,4473.0
39037540100,3333.0
39037550100,3176.0
39037555001,2280.0
39037555002,4254.0
39037555101,3535.0
39037555102,3593.0
39037560101,3445.0
39037560102,3283.0
39037570101,3363.0
39037570102,5676.0
39039958100,4446.0
39039958200,4972.0
39039958300,3931.0
39039958400,3806.0
39039958500,3922.0
39039958600,3864.0
39039958700,4899.0
39039958800,3611.0
39039958900,4878.0
39041010100,5535.0
39041010200,5795.0
39041010420,2767.0
39041010421,2634.0
39041010422,6140.0
39041010520,6912.0
39041010530,3290.0
39041011101,2762.0
39041011102,5415.0
39041011200,3158.0
39041011411,3221.0
39041011412,4690.0
39041011421,6851.0
39041011423,7303.0
39041011430,3354.0
39041011431,1081.0
39041011432,7531.0
39041011520,4231.0
39041011530,5054.0
39041011540,6416.0
39041011561,6847.0
39041011562,7015.0
39041011563,6104.0
39041011564,5630.0
39041011565,4431.0
39041011604,9080.0
39041011710,6417.0
39041011740,5148.0
39041011760,4950.0
39041011762,6567.0
39041011763,4698.0
39041011764,2098.0
39041011765,2447.0
39041011766,4470.0
39041011900,5823.0
39041012000,5945.0
39041012100,9852.0
39041012200,5049.0
39041012300,4815.0
39041012400,9595.0
39043040100,5545.0
39043040200,3997.0
39043040300,5788.0
39043040400,5861.0
39043040500,4244.0
39043040700,3732.0
39043040801,2251.0
39043040802,1417.0
39043040900,3208.0
39043041000,3091.0
39043041100,4199.0
39043041200,2854.0
39043041300,3501.0
39043041400,2683.0
39043041600,5586.0
39043041701,3448.0
39043041702,2661.0
39043041800,6268.0
39043041900,5226.0
39043990100,0.0
39045030100,3816.0
39045030200,2897.0
39045030300,3386.0
39045030400,4819.0
39045030601,8348.0
39045030602,4219.0
39045030700,4364.0
39045030800,5711.0
39045030901,5598.0
39045030902,4128.0
39045031000,5383.0
39045031100,6589.0
39045031200,4946.0
39045031300,3368.0
39045031401,2227.0
39045031402,4917.0
39045031500,3193.0
39045031600,6324.0
39045031700,3493.0
39045032000,3388.0
39045032100,3196.0
39045032200,3014.0
39045032300,4005.0
39045032501,3069.0
39045032502,2959.0
39045032601,3513.0
39045032602,3289.0
39045032701,4629.0
39045032703,4005.0
39045032704,4454.0
39045032800,4272.0
39045032901,5807.0
39045032902,6001.0
39045033000,5068.0
39045033101,4345.0
39045033102,4882.0
39047925800,3674.0
39047925900,3409.0
39047926000,3875.0
39047926100,5234.0
39047926200,4762.0
39047926300,3704.0
39047926400,4239.0
39049000110,3310.0
39049000120,3258.0
39049000210,3216.0
39049000220,4057.0
39049000310,3097.0
39049000320,3010.0
39049000330,2810.0
39049000410,2493.0
39049000420,3500.0
39049000500,4384.0
39049000600,3755.0
39049000710,3649.0
39049000720,2712.0
39049000730,3812.0
39049000810,2897.0
39049000820,3416.0
39049000910,3223.0
39049000920,2318.0
39049001000,5420.0
39049001110,3041.0
39049001121,10520.0
39049001122,2733.0
39049001200,3731.0
39049001301,3080.0
39049001302,2334.0
39049001400,1592.0
39049001500,2145.0
39049001600,2332.0
39049001700,3168.0
39049001810,3686.0
39049001820,2394.0
39049001901,2911.0
39049001902,4399.0
39049002000,3314.0
39049002100,2299.0
39049002200,3257.0
39049002300,1777.0
39049002510,2972.0
39049002520,3241.0
39049002600,4470.0
39049002710,2499.0
39049002730,2361.0
39049002740,2609.0
39049002750,2543.0
39049002760,3484.0
39049002770,2113.0
39049002780,2373.0
39049002800,2166.0
39049002900,3227.0
39049003000,3197.0
39049003200,2981.0
39049003600,1928.0
39049003700,3028.0
39049003800,2387.0
39049004001,1559.0
39049004002,2258.0
39049004200,490.0
39049004301,2888.0
39049004302,1968.0
39049004500,5205.0
